Trial,Species,Treatment,Period,Behavior,Duration,Observer,Weather,Distance,Num_Ad,Num_Ju,Total_indiv
18,b,control,playback,look,16.934,Tavish,Overcast,1066,2,0,2
18,b,control,playback,move,17.95,Tavish,Overcast,1066,2,0,2
18,b,control,playback,out of sight,95.511,Tavish,Overcast,1066,2,0,2
18,b,control,playback,other,0,Tavish,Overcast,1066,2,0,2
18,b,control,playback,forage,146.57,Tavish,Overcast,1066,2,0,2
18,b,control,post,look,0,Tavish,Overcast,1066,1,0,1
18,b,control,post,move,28.979,Tavish,Overcast,1066,1,0,1
18,b,control,post,out of sight,73.015,Tavish,Overcast,1066,1,0,1
18,b,control,post,other,0.903,Tavish,Overcast,1066,1,0,1
18,b,control,post,forage,188.794,Tavish,Overcast,1066,1,0,1
19,b,experimental,pre,look,40.509,Idaly,Rain,1025,3,0,3
19,b,experimental,pre,move,78.792,Idaly,Rain,1025,3,0,3
19,b,experimental,pre,out of sight,152.567,Idaly,Rain,1025,3,0,3
19,b,experimental,pre,other,4.001,Idaly,Rain,1025,3,0,3
19,b,experimental,pre,forage,0,Idaly,Rain,1025,3,0,3
19,b,experimental,playback,look,0,Idaly,Rain,1025,0,0,0
19,b,experimental,playback,move,0,Idaly,Rain,1025,0,0,0
19,b,experimental,playback,out of sight,299.324,Idaly,Rain,1025,0,0,0
19,b,experimental,playback,other,0,Idaly,Rain,1025,0,0,0
19,b,experimental,playback,forage,0,Idaly,Rain,1025,0,0,0
19,b,experimental,post,look,0,Idaly,Rain,1025,2,0,2
19,b,experimental,post,move,14.715,Idaly,Rain,1025,2,0,2
19,b,experimental,post,out of sight,277.849,Idaly,Rain,1025,2,0,2
19,b,experimental,post,other,0,Idaly,Rain,1025,2,0,2
19,b,experimental,post,forage,0,Idaly,Rain,1025,2,0,2
19,b,control,pre,look,21.06,Idaly,Rain,1025,4,0,4
19,b,control,pre,move,39.678,Idaly,Rain,1025,4,0,4
19,b,control,pre,out of sight,189.844,Idaly,Rain,1025,4,0,4
19,b,control,pre,other,2.974,Idaly,Rain,1025,4,0,4
19,b,control,pre,forage,23.166,Idaly,Rain,1025,4,0,4
19,b,control,playback,look,1.023,Idaly,Rain,1025,2,0,2
19,b,control,playback,move,5.287,Idaly,Rain,1025,2,0,2
19,b,control,playback,out of sight,116.27,Idaly,Rain,1025,2,0,2
19,b,control,playback,other,2.193,Idaly,Rain,1025,2,0,2
19,b,control,playback,forage,167.289,Idaly,Rain,1025,2,0,2
19,b,control,post,look,0,Idaly,Rain,1025,2,1,3
19,b,control,post,move,34.031,Idaly,Rain,1025,2,1,3
19,b,control,post,out of sight,243.634,Idaly,Rain,1025,2,1,3
19,b,control,post,other,0,Idaly,Rain,1025,2,1,3
19,b,control,post,forage,17.675,Idaly,Rain,1025,2,1,3
20,b,experimental,pre,look,4.843,Valerie,Partly cloudy,198,0,2,2
20,b,experimental,pre,move,59.274,Valerie,Partly cloudy,198,0,2,2
20,b,experimental,pre,out of sight,27.419,Valerie,Partly cloudy,198,0,2,2
20,b,experimental,pre,other,173.096,Valerie,Partly cloudy,198,0,2,2
20,b,experimental,pre,forage,17.274,Valerie,Partly cloudy,198,0,2,2
20,b,experimental,playback,look,6.584,Valerie,Partly cloudy,198,1,3,4
20,b,experimental,playback,move,66.852,Valerie,Partly cloudy,198,1,3,4
20,b,experimental,playback,out of sight,68.41,Valerie,Partly cloudy,198,1,3,4
20,b,experimental,playback,other,98.792,Valerie,Partly cloudy,198,1,3,4
20,b,experimental,playback,forage,37.853,Valerie,Partly cloudy,198,1,3,4
20,b,experimental,post,look,4.577,Valerie,Partly cloudy,198,0,4,4
20,b,experimental,post,move,74.09,Valerie,Partly cloudy,198,0,4,4
20,b,experimental,post,out of sight,212.033,Valerie,Partly cloudy,198,0,4,4
20,b,experimental,post,other,0,Valerie,Partly cloudy,198,0,4,4
20,b,experimental,post,forage,0,Valerie,Partly cloudy,198,0,4,4
20,b,control,pre,look,0,Valerie,Partly cloudy,198,2,0,2
20,b,control,pre,move,142.178,Valerie,Partly cloudy,198,2,0,2
20,b,control,pre,out of sight,69.713,Valerie,Partly cloudy,198,2,0,2
20,b,control,pre,other,0,Valerie,Partly cloudy,198,2,0,2
20,b,control,pre,forage,71.696,Valerie,Partly cloudy,198,2,0,2
20,b,control,playback,look,0,Valerie,Partly cloudy,198,2,1,3
20,b,control,playback,move,49.65,Valerie,Partly cloudy,198,2,1,3
20,b,control,playback,out of sight,128.821,Valerie,Partly cloudy,198,2,1,3
20,b,control,playback,other,9.808,Valerie,Partly cloudy,198,2,1,3
20,b,control,playback,forage,95.205,Valerie,Partly cloudy,198,2,1,3
20,b,control,post,look,7.865,Valerie,Partly cloudy,198,2,1,3
20,b,control,post,move,61.953,Valerie,Partly cloudy,198,2,1,3
20,b,control,post,out of sight,0.385,Valerie,Partly cloudy,198,2,1,3
20,b,control,post,other,51.384,Valerie,Partly cloudy,198,2,1,3
20,b,control,post,forage,166.43,Valerie,Partly cloudy,198,2,1,3
21,w,experimental,pre,look,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,pre,move,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,pre,out of sight,285.804,Tavish,Overcast,1896,0,0,0
21,w,experimental,pre,other,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,pre,forage,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,playback,look,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,playback,move,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,playback,out of sight,292.433,Tavish,Overcast,1896,0,0,0
21,w,experimental,playback,other,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,playback,forage,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,post,look,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,post,move,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,post,out of sight,286.449,Tavish,Overcast,1896,0,0,0
21,w,experimental,post,other,0,Tavish,Overcast,1896,0,0,0
21,w,experimental,post,forage,0,Tavish,Overcast,1896,0,0,0
21,w,control,pre,look,171.137,Tavish,Overcast,1896,1,0,1
21,w,control,pre,move,40.148,Tavish,Overcast,1896,1,0,1
21,w,control,pre,out of sight,0,Tavish,Overcast,1896,1,0,1
21,w,control,pre,other,8.549,Tavish,Overcast,1896,1,0,1
21,w,control,pre,forage,25.434,Tavish,Overcast,1896,1,0,1
21,w,control,playback,look,0,Tavish,Overcast,1896,0,0,0
21,w,control,playback,move,0,Tavish,Overcast,1896,0,0,0
21,w,control,playback,out of sight,289.221,Tavish,Overcast,1896,0,0,0
21,w,control,playback,other,0,Tavish,Overcast,1896,0,0,0
21,w,control,playback,forage,0,Tavish,Overcast,1896,0,0,0
21,w,control,post,look,14.679,Tavish,Overcast,1896,1,0,1
21,w,control,post,move,76.593,Tavish,Overcast,1896,1,0,1
21,w,control,post,out of sight,33.01,Tavish,Overcast,1896,1,0,1
21,w,control,post,other,0,Tavish,Overcast,1896,1,0,1
21,w,control,post,forage,127.085,Tavish,Overcast,1896,1,0,1
22,w,experimental,pre,look,0,Idaly,Overcast,975,6,0,6
22,w,experimental,pre,move,89.253,Idaly,Overcast,975,6,0,6
22,w,experimental,pre,out of sight,63.547,Idaly,Overcast,975,6,0,6
22,w,experimental,pre,other,0,Idaly,Overcast,975,6,0,6
22,w,experimental,pre,forage,95.616,Idaly,Overcast,975,6,0,6
22,w,experimental,playback,look,0.631,Idaly,Overcast,975,8,0,8
22,w,experimental,playback,move,112.596,Idaly,Overcast,975,8,0,8
22,w,experimental,playback,out of sight,137.382,Idaly,Overcast,975,8,0,8
22,w,experimental,playback,other,0,Idaly,Overcast,975,8,0,8
22,w,experimental,playback,forage,35.901,Idaly,Overcast,975,8,0,8
22,w,experimental,post,look,0,Idaly,Overcast,975,5,0,5
22,w,experimental,post,move,11.084,Idaly,Overcast,975,5,0,5
22,w,experimental,post,out of sight,266.117,Idaly,Overcast,975,5,0,5
22,w,experimental,post,other,0,Idaly,Overcast,975,5,0,5
22,w,experimental,post,forage,8.972,Idaly,Overcast,975,5,0,5
22,w,control,pre,look,20.596,Idaly,Overcast,975,5,0,5
22,w,control,pre,move,101.036,Idaly,Overcast,975,5,0,5
22,w,control,pre,out of sight,74.602,Idaly,Overcast,975,5,0,5
22,w,control,pre,other,28.809,Idaly,Overcast,975,5,0,5
22,w,control,pre,forage,30.829,Idaly,Overcast,975,5,0,5
22,w,control,playback,look,80.912,Idaly,Overcast,975,2,1,3
22,w,control,playback,move,34.154,Idaly,Overcast,975,2,1,3
22,w,control,playback,out of sight,34.517,Idaly,Overcast,975,2,1,3
22,w,control,playback,other,2.253,Idaly,Overcast,975,2,1,3
22,w,control,playback,forage,106.468,Idaly,Overcast,975,2,1,3
22,w,control,post,look,0.419,Idaly,Overcast,975,6,0,6
22,w,control,post,move,129.667,Idaly,Overcast,975,6,0,6
22,w,control,post,out of sight,137.635,Idaly,Overcast,975,6,0,6
22,w,control,post,other,0,Idaly,Overcast,975,6,0,6
22,w,control,post,forage,0,Idaly,Overcast,975,6,0,6
